"new york aquarium,central park,bryant park,chrysler building,chelsea art museum,rockefeller center,statue of liberty,brooklyn bridge,flatiron building,solomon r guggenheim museum","aquarium,park,park,establishment,art_gallery,establishment,establishment,establishment,establishment,museum"
tompkins square park,park
"new york aquarium,new york university,battery park,rockefeller center,staten island ferry,empire state building,federal hall","aquarium,university,park,establishment,route,museum,museum"
"yankee stadium,south st seaport,empire state building","stadium,route,museum"
ground zero,establishment
coney island boardwalk,route
museum of the city of new york,museum
chelsea art museum,art_gallery
radio city music hall,establishment
yankee stadium,stadium
new york university,university
"new york marble cemetery,new york aquarium","cemetery,aquarium"
"cathedral of st john the divine,central park,brooklyn bridge","church,park,establishment"
st patricks old cathedral,church
rockefeller center,establishment
"new york aquarium,new york university","aquarium,university"
new york university,university
new york aquarium,aquarium
"chrysler building,brooklyn bridge","establishment,establishment"
central park,park
new york aquarium,aquarium
"new york university,radio city music hall,statue of liberty,empire state building","university,establishment,establishment,museum"
united nations,establishment
"new york aquarium,statue of liberty","aquarium,establishment"
"city hall,madison sq park,brooklyn bridge","local_government_office,park,establishment"
"central park,brooklyn bridge","park,establishment"
american museum of natural history,museum
new york university,university
new york public library,library
"central park,staten island ferry,empire state building,washington sq park,united nations,solomon r guggenheim museum","park,route,museum,park,establishment,museum"
chelsea hotel,lodging
new york university,university
"new york stock exchange,rockefeller center,statue of liberty,brooklyn bridge,moma","finance,establishment,establishment,establishment,art_gallery"
"new york university,trinity church,chinatown,rockefeller center,staten island ferry,empire state building,brooklyn bridge,coney island boardwalk,moma","university,church,neighborhood,establishment,route,museum,establishment,route,art_gallery"
new york aquarium,aquarium
empire state building,museum
"tompkins square park,lincoln center,metropolitan museum of art,riverside church,studio museum","park,establishment,art_gallery,church,museum"
chrysler building,establishment
brooklyn bridge,establishment
new york aquarium,aquarium
"chelsea hotel,central park,city hall,rockefeller center,washington sq park","lodging,park,local_government_office,establishment,park"
american museum of natural history,museum
"federal hall,ground zero","museum,establishment"
new york university,university
empire state building,museum
moma,art_gallery
"city hall,sheridan square","local_government_office,route"
"grand central terminal,st patricks cathedral,statue of liberty","transit_station,church,establishment"
new york university,university
"new york university,dumbo,brooklyn bridge","university,neighborhood,establishment"
new york aquarium,aquarium
new york aquarium,aquarium
new york university,university
central park,park
"battery park,central park,brooklyn bridge","park,park,establishment"
"tompkins square park,empire state building","park,museum"
new york aquarium,aquarium
new york aquarium,aquarium
empire state building,museum
new york university,university
"new york stock exchange,federal hall,grand central terminal,ground zero","finance,museum,transit_station,establishment"
chelsea hotel,lodging
"new york aquarium,empire state building","aquarium,museum"
herald square,town_square
moma,art_gallery
museum of modern art,museum
east river park,park
empire state building,museum
"madison sq park,new museum of contemporary art,union sq","park,museum,political"
madison sq park,park
brooklyn bridge,establishment
empire state building,museum
new york university,university
"new york transit museum,new york fire museum","museum,museum"
moma,art_gallery
brooklyn bridge,establishment
new york university,university
new york university,university
new york university,university
new york university,university
new york aquarium,aquarium
new york university,university
brooklyn bridge,establishment
"grand central terminal,chrysler building,trinity church,brooklyn bridge,united nations","transit_station,establishment,church,establishment,establishment"
"madison sq park,st pauls chapel","park,church"
"statue of liberty,brooklyn bridge,new york fire museum","establishment,establishment,museum"
central park,park
"staten island ferry,grand central terminal,statue of liberty,empire state building","route,transit_station,establishment,museum"
bryant park,park
new york aquarium,aquarium
"grand central terminal,st patricks cathedral,chelsea art museum,rockefeller center,the dakota,herald square","transit_station,church,art_gallery,establishment,establishment,town_square"
flatiron building,establishment
new york university,university
empire state building,museum
new york university,university
new york university,university
grand central terminal,transit_station
chelsea hotel,lodging
"madison sq park,rockefeller center,empire state building","park,establishment,museum"
"st patricks cathedral,brooklyn bridge","church,establishment"
"rockefeller center,statue of liberty","establishment,establishment"
empire state building,museum
ground zero,establishment
union sq,political
statue of liberty,establishment
"new york aquarium,new york fire museum,riverside park,chinatown,brooklyn bridge,solomon r guggenheim museum","aquarium,museum,park,neighborhood,establishment,museum"
new york aquarium,aquarium
rockefeller center,establishment
"rockefeller center,empire state building","establishment,museum"
central park,park
new york university,university
"new york university,bryant park,grand central terminal,neue galerie,solomon r guggenheim museum","university,park,transit_station,museum,museum"
new york aquarium,aquarium
"rockefeller center,grand central terminal,trinity church","establishment,transit_station,church"
new york aquarium,aquarium
new york university,university
new york university,university
"new york aquarium,new york public library","aquarium,library"
"central park,st patricks cathedral,staten island ferry,rockefeller center,empire state building","park,church,route,establishment,museum"
"statue of liberty,radio city music hall","establishment,establishment"
"city hall,new york aquarium,empire state building","local_government_office,aquarium,museum"
"bryant park,city hall,madison sq park,lincoln center,chrysler building,grand central terminal,sheridan square,st patricks cathedral,union sq,metropolitan museum of art,chelsea art museum,staten island ferry,colonnade row,empire state building,radio city music hall,washington sq park,united nations,st pauls chapel,merchants house museum,solomon r guggenheim museum","park,local_government_office,park,establishment,establishment,transit_station,route,church,political,art_gallery,art_gallery,route,museum,museum,establishment,park,establishment,church,museum,museum"
prospect park,park
new york aquarium,aquarium
"new york university,new york fire museum","university,museum"
"prospect park,brooklyn bridge","park,establishment"
"chelsea hotel,central park,metropolitan museum of art,empire state building,cathedral of st john the divine,new york public library","lodging,park,art_gallery,museum,church,library"
brooklyn bridge,establishment
new york university,university
"madison sq park,museum of sex,empire state building","park,museum,museum"
"flatiron building,sheridan square,washington sq park","establishment,route,park"
new york university,university
"chelsea hotel,coney island boardwalk,st patricks cathedral","lodging,route,church"
"central park,bowling green","park,park"
new york aquarium,aquarium
madison sq park,park
"new york aquarium,central park","aquarium,park"
statue of liberty,establishment
"american museum of natural history,madison sq park,st patricks cathedral,museum of sex,empire state building","museum,park,church,museum,museum"
"st pauls chapel,brooklyn bridge","church,establishment"
"world trade center site,grand central terminal,empire state building","premise,transit_station,museum"
"new york aquarium,new york university","aquarium,university"
new york university,university
"rockefeller center,empire state building","establishment,museum"
empire state building,museum
new york university,university
new york aquarium,aquarium
radio city music hall,establishment
brooklyn bridge,establishment
new york university,university
"flatiron building,brooklyn bridge","establishment,establishment"
"new york aquarium,statue of liberty,new york university","aquarium,establishment,university"
"national museum of the american indian,new york stock exchange,staten island ferry,statue of liberty,radio city music hall,empire state building,wollman skating rink","museum,finance,route,establishment,establishment,museum,establishment"
new york university,university
new york university,university
herald square,town_square
brooklyn bridge,establishment
new york university,university
"bryant park,grand central terminal,st patricks cathedral,staten island ferry,empire state building,brooklyn bridge,st pauls chapel","park,transit_station,church,route,museum,establishment,church"
"chinatown,chrysler building,new york university","neighborhood,establishment,university"
new york university,university
"grand central terminal,new york university","transit_station,university"
chinatown,neighborhood
"statue of liberty,ellis island","establishment,establishment"
"new york university,central park,brooklyn bridge","university,park,establishment"
empire state building,museum
"ellis island,madison sq park,chelsea art museum,statue of liberty,empire state building,brooklyn bridge,united nations,federal hall,yankee stadium","establishment,park,art_gallery,establishment,museum,establishment,establishment,museum,stadium"
empire state building,museum
"empire state building,bryant park","museum,park"
new york university,university
new york university,university
metropolitan museum of art,art_gallery
"metropolitan museum of art,new york university","art_gallery,university"
"union sq,national arts club,st patricks cathedral,south st seaport","political,art_gallery,church,route"
statue of liberty,establishment
"grand central terminal,st patricks cathedral,staten island ferry,rockefeller center,radio city music hall","transit_station,church,route,establishment,establishment"
chrysler building,establishment
"rockefeller center,st patricks cathedral","establishment,church"
empire state building,museum
new york university,university
"metropolitan museum of art,new york aquarium,new york university,new york public library","art_gallery,aquarium,university,library"
new york university,university
"american museum of natural history,ellis island,chrysler building,grand central terminal,chelsea art museum,statue of liberty,empire state building,st pauls chapel","museum,establishment,establishment,transit_station,art_gallery,establishment,museum,church"
"staten island ferry,statue of liberty,empire state building","route,establishment,museum"
chinatown,neighborhood
"new york aquarium,new york university","aquarium,university"
"new york aquarium,brooklyn bridge","aquarium,establishment"
st patricks cathedral,church
yankee stadium,stadium
"empire state building,american museum of natural history,brooklyn bridge","museum,museum,establishment"
new york aquarium,aquarium
staten island ferry,route
"central park,brooklyn bridge","park,establishment"
"st patricks cathedral,union sq,mulberry st,ground zero","church,political,route,establishment"
new york university,university
new york aquarium,aquarium
new york university,university
new york aquarium,aquarium
"staten island ferry,union sq,ellis island,ground zero","route,political,establishment,establishment"
"madison sq park,tompkins square park,chrysler building,battery park,rockefeller center,empire state building,radio city music hall,herald square","park,park,establishment,park,establishment,museum,establishment,town_square"
central park,park
new york university,university
new york university,university
statue of liberty,establishment
new york aquarium,aquarium
new york aquarium,aquarium
moma,art_gallery
new york university,university
empire state building,museum
"staten island ferry,radio city music hall","route,establishment"
new york university,university
"statue of liberty,staten island ferry,south st seaport,empire state building","establishment,route,route,museum"
"american museum of natural history,empire state building","museum,museum"
city hall,local_government_office
rockefeller center,establishment
"radio city music hall,washington sq park,empire state building,ground zero","establishment,park,museum,establishment"
empire state building,museum
new york aquarium,aquarium
"city hall,grand central terminal,staten island ferry","local_government_office,transit_station,route"
brooklyn bridge,establishment
moma,art_gallery
new york public library,library
"grand central terminal,radio city music hall","transit_station,establishment"
brooklyn bridge,establishment
radio city music hall,establishment
new york university,university
"grand central terminal,national museum of the american indian,ground zero,rockefeller center,empire state building","transit_station,museum,establishment,establishment,museum"
statue of liberty,establishment
new york university,university
"radio city music hall,central park,empire state building","establishment,park,museum"
"staten island ferry,st patricks cathedral","route,church"
empire state building,museum
"madison sq park,new york aquarium,brooklyn bridge","park,aquarium,establishment"
metropolitan museum of art,art_gallery
"radio city music hall,brooklyn bridge","establishment,establishment"
central park,park
"grace church,eldridge st synagogue,merchants house museum","church,museum,museum"
moma,art_gallery
empire state building,museum
radio city music hall,establishment
"new york aquarium,new museum of contemporary art","aquarium,museum"
"madison sq park,chrysler building,washington sq park","park,establishment,park"
central park,park
"empire state building,brooklyn bridge","museum,establishment"
empire state building,museum
new york university,university
"grand central terminal,staten island ferry,rockefeller center,empire state building,herald square","transit_station,route,establishment,museum,town_square"
ellis island,establishment
statue of liberty,establishment
new york university,university
herald square,town_square
"cathedral of st john the divine,empire state building","church,museum"
"bryant park,city hall,madison sq park,st patricks cathedral,rockefeller center","park,local_government_office,park,church,establishment"
new york aquarium,aquarium
"american museum of natural history,ellis island,new york university,rockefeller center,st pauls chapel,new york public library","museum,establishment,university,establishment,church,library"
new york stock exchange,finance
"new york aquarium,new york university","aquarium,university"
new york university,university
grand central terminal,transit_station
new york university,university
madison sq park,park
grace church,church
gallery 128,art_gallery
"new york aquarium,new york university,new york fire museum","aquarium,university,museum"
new york university,university
"south st seaport,solomon r guggenheim museum,museum of television and radio,bryant park","route,museum,museum,park"
new york university,university
metropolitan museum of art,art_gallery
radio city music hall,establishment
bryant park,park
"new york aquarium,moma","aquarium,art_gallery"
washington sq park,park
rockefeller center,establishment
grace church,church
central park,park
"solomon r guggenheim museum,madison sq park,studio museum,grand central terminal,empire state building,brooklyn bridge,cathedral of st john the divine,herald square","museum,park,museum,transit_station,museum,establishment,church,town_square"
new york public library,library
trinity church,church
"madison sq park,new-york historical society,union sq","park,museum,political"
new york university,university
"empire state building,brooklyn bridge","museum,establishment"
bowling green,park
city hall,local_government_office
rockefeller center,establishment
"new york aquarium,statue of liberty,new york university","aquarium,establishment,university"
"the dakota,st patricks cathedral,statue of liberty,empire state building","establishment,church,establishment,museum"
empire state building,museum
"madison sq park,grand central terminal,national museum of the american indian,chelsea art museum,statue of liberty,radio city music hall","park,transit_station,museum,art_gallery,establishment,establishment"
new york aquarium,aquarium
"new york university,new york aquarium,brooklyn bridge,new york fire museum","university,aquarium,establishment,museum"
"sheridan square,bowling green,chelsea art museum,rockefeller center,staten island ferry,statue of liberty,merchants house museum,washington sq park","route,park,art_gallery,establishment,route,establishment,museum,park"
"herald square,empire state building","town_square,museum"
"madison sq park,cathedral of st john the divine","park,church"
brooklyn bridge,establishment
"new york university,moma","university,art_gallery"
new york aquarium,aquarium
ellis island,establishment
moma,art_gallery
"new york university,empire state building","university,museum"
yankee stadium,stadium
central park,park
new york university,university
new york university,university
"new york university,national museum of the american indian,empire state building,bowling green","university,museum,museum,park"
national museum of the american indian,museum
"american museum of natural history,chelsea art museum","museum,art_gallery"
new york university,university
"madison sq park,new york aquarium","park,aquarium"
ground zero,establishment
"statue of liberty,riverside park","establishment,park"
"city hall,rockefeller center,central park","local_government_office,establishment,park"
new york aquarium,aquarium
washington mews,route
american museum of natural history,museum
new york university,university
new york university,university
new york university,university
moma,art_gallery
new york aquarium,aquarium
"rockefeller center,st patricks cathedral,radio city music hall","establishment,church,establishment"
new york aquarium,aquarium
"new york university,empire state building,new york public library","university,museum,library"
dumbo,neighborhood
brooklyn bridge,establishment
empire state building,museum
"staten island ferry,new york university","route,university"
new york aquarium,aquarium
new york aquarium,aquarium
"central park,city hall,lincoln center,grand central terminal,rockefeller center","park,local_government_office,establishment,transit_station,establishment"
new york university,university
new york university,university
new york stock exchange,finance
new york university,university
new york aquarium,aquarium
american museum of natural history,museum
"flatiron building,cathedral of st john the divine","establishment,church"
new york university,university
central park,park
"ellis island,new york university,chrysler building,grand central terminal,st patricks cathedral,new york stock exchange,battery park,chelsea art museum,statue of liberty,empire state building,federal hall,st pauls chapel,solomon r guggenheim museum","establishment,university,establishment,transit_station,church,finance,park,art_gallery,establishment,museum,museum,church,museum"
"rockefeller center,brooklyn bridge","establishment,establishment"
"metropolitan museum of art,rockefeller center,central park,new york university","art_gallery,establishment,park,university"
new york aquarium,aquarium
"madison sq park,world trade center site,new york aquarium","park,premise,aquarium"
brooklyn bridge,establishment
new york aquarium,aquarium
"museum of sex,statue of liberty","museum,establishment"
brooklyn bridge,establishment
staten island ferry,route
brooklyn bridge,establishment
new york aquarium,aquarium
new york university,university
brooklyn bridge,establishment
new york aquarium,aquarium
"radio city music hall,solomon r guggenheim museum,empire state building","establishment,museum,museum"
new york university,university
new york university,university
"empire state building,brooklyn bridge","museum,establishment"
new york aquarium,aquarium
radio city music hall,establishment
new york aquarium,aquarium
new york university,university
new york university,university
"empire state building,wollman skating rink","museum,establishment"
new york marble cemetery,cemetery
new york university,university
"grand central terminal,union sq,rockefeller center,empire state building,brooklyn bridge,the dakota,federal hall,herald square","transit_station,political,establishment,museum,establishment,establishment,museum,town_square"
columbus park,park
"grand central terminal,statue of liberty,radio city music hall,empire state building,federal hall,museum of television and radio","transit_station,establishment,establishment,museum,museum,museum"
"chinatown,brooklyn bridge","neighborhood,establishment"
rockefeller center,establishment
"hudson river park,central park,bryant park,city hall,madison sq park,new york fire museum,new york marble cemetery,metropolitan museum of art,flatiron building","park,park,park,local_government_office,park,museum,cemetery,art_gallery,establishment"
new york university,university
"washington mews,new york university","route,university"
new york university,university
american museum of natural history,museum
"south st seaport,brooklyn bridge","route,establishment"
new york aquarium,aquarium
"metropolitan museum of art,chelsea art museum,rockefeller center,herald square","art_gallery,art_gallery,establishment,town_square"
"st patricks old cathedral,american museum of natural history,solomon r guggenheim museum","church,museum,museum"
brooklyn bridge,establishment
new york university,university
"madison sq park,american museum of natural history,washington mews,metropolitan museum of art","park,museum,route,art_gallery"
"chrysler building,st patricks cathedral,ground zero,bowling green,metropolitan museum of art,rockefeller center,statue of liberty,empire state building,radio city music hall,federal hall,st pauls chapel,washington sq park","establishment,church,establishment,park,art_gallery,establishment,establishment,museum,establishment,museum,church,park"
madison sq park,park
"chrysler building,brooklyn bridge","establishment,establishment"
new york university,university
"new york aquarium,ellis island,central park,new york university,metropolitan museum of art,statue of liberty,empire state building","aquarium,establishment,park,university,art_gallery,establishment,museum"
new york fire museum,museum
dumbo,neighborhood
new york aquarium,aquarium
new york university,university
brooklyn bridge,establishment
empire state building,museum
brooklyn bridge,establishment
brooklyn bridge,establishment
"new york stock exchange,new york aquarium,new york university","finance,aquarium,university"
chelsea art museum,art_gallery
st pauls chapel,church
american museum of natural history,museum
american museum of natural history,museum
"new york aquarium,new york university","aquarium,university"
chrysler building,establishment
"american museum of natural history,ellis island,central park,new-york historical society,rockefeller center,staten island ferry,statue of liberty,radio city music hall,the dakota,new york public library","museum,establishment,park,museum,establishment,route,establishment,establishment,establishment,library"
"new york stock exchange,new york aquarium","finance,aquarium"
grand central terminal,transit_station
brooklyn bridge,establishment
"dumbo,brooklyn bridge","neighborhood,establishment"
new york university,university
new york university,university
american museum of natural history,museum
"rockefeller center,new york aquarium","establishment,aquarium"
"st pauls chapel,chrysler building,empire state building","church,establishment,museum"
new york fire museum,museum
new york university,university
bryant park,park
"chelsea hotel,central park","lodging,park"
"flatiron building,chelsea art museum,madison sq park,lincoln center","establishment,art_gallery,park,establishment"
central park,park
rockefeller center,establishment
"washington mews,new museum of contemporary art,empire state building","route,museum,museum"
"new york transit museum,museum of modern art","museum,museum"
new york aquarium,aquarium
chinatown,neighborhood
metropolitan museum of art,art_gallery
bryant park,park
"grand central terminal,bryant park","transit_station,park"
"new york university,metropolitan museum of art,chinatown,empire state building,brooklyn bridge,museum of modern art","university,art_gallery,neighborhood,museum,establishment,museum"
"madison sq park,chelsea art museum,grand central terminal","park,art_gallery,transit_station"
new york university,university
wildlife center,establishment
brooklyn bridge,establishment
new york public library,library
flatiron building,establishment
"american museum of natural history,brooklyn bridge","museum,establishment"
"staten island ferry,empire state building","route,museum"
"chelsea art museum,st pauls chapel,museum of television and radio","art_gallery,church,museum"
"metropolitan museum of art,american museum of natural history,staten island ferry,empire state building","art_gallery,museum,route,museum"
new york aquarium,aquarium
chelsea art museum,art_gallery
"coney island boardwalk,union sq,washington sq park","route,political,park"
"chinatown,new york aquarium,empire state building,new york public library","neighborhood,aquarium,museum,library"
"american museum of natural history,madison sq park,st patricks cathedral,rockefeller center,radio city music hall","museum,park,church,establishment,establishment"
empire state building,museum
new york aquarium,aquarium
"rockefeller center,new york university","establishment,university"
"empire state building,radio city music hall,statue of liberty,brooklyn bridge","museum,establishment,establishment,establishment"
american museum of natural history,museum
new york university,university
new york university,university
"new york university,new york stock exchange,staten island ferry,empire state building,museum of television and radio","university,finance,route,museum,museum"
"eldridge st synagogue,new york stock exchange,chinatown,brooklyn bridge,radio city music hall,gallery 128","museum,finance,neighborhood,establishment,establishment,art_gallery"
new york aquarium,aquarium
new york public library,library
new york aquarium,aquarium
new york aquarium,aquarium
new york aquarium,aquarium
"new york aquarium,new york university","aquarium,university"
"solomon r guggenheim museum,bryant park,madison sq park,chrysler building,empire state building,herald square","museum,park,park,establishment,museum,town_square"
new york transit museum,museum
new york university,university
"rockefeller center,chrysler building,empire state building","establishment,establishment,museum"
herald square,town_square
"chelsea art museum,rockefeller center,pierpont morgan library","art_gallery,establishment,museum"
central park,park
new york university,university
empire state building,museum
new york university,university
radio city music hall,establishment
central park,park
moma,art_gallery
"radio city music hall,staten island ferry,empire state building","establishment,route,museum"
new york aquarium,aquarium
"new york marble cemetery,st patricks cathedral,mulberry st,staten island ferry,brooklyn bridge","cemetery,church,route,route,establishment"
"american museum of natural history,city hall,lincoln center,grand central terminal,eldridge st synagogue,st patricks cathedral,bowling green,new york stock exchange,staten island ferry,statue of liberty,empire state building,radio city music hall,the dakota,federal hall,st pauls chapel,wollman skating rink","museum,local_government_office,establishment,transit_station,museum,church,park,finance,route,establishment,museum,establishment,establishment,museum,church,establishment"
brooklyn bridge,establishment
"flatiron building,st patricks cathedral,brooklyn bridge","establishment,church,establishment"
new york aquarium,aquarium
"cathedral of st john the divine,st patricks cathedral,bryant park","church,church,park"
"rockefeller center,central park,new york fire museum","establishment,park,museum"
new york university,university
grand central terminal,transit_station
st pauls chapel,church
new york university,university
"bridgemarket,new york aquarium,empire state building,new york fire museum","grocery_or_supermarket,aquarium,museum,museum"
"city hall,museum at fit,ground zero,metropolitan museum of art,empire state building,national arts club,solomon r guggenheim museum","local_government_office,museum,establishment,art_gallery,museum,art_gallery,museum"
"st patricks cathedral,ground zero,battery park,staten island ferry,empire state building","church,establishment,park,route,museum"
"lincoln center,empire state building","establishment,museum"
new york aquarium,aquarium
"st patricks cathedral,union sq,staten island ferry,radio city music hall,washington sq park","church,political,route,establishment,park"
new york university,university
new york university,university
brooklyn bridge,establishment
"chinatown,staten island ferry,radio city music hall","neighborhood,route,establishment"
rockefeller center,establishment
"new york university,new york public library","university,library"
new york public library,library
"american museum of natural history,empire state building,moma","museum,museum,art_gallery"
"new york aquarium,brooklyn bridge","aquarium,establishment"
new york aquarium,aquarium
new york marble cemetery,cemetery
chrysler building,establishment
"rockefeller center,chrysler building,new york aquarium","establishment,establishment,aquarium"
new york fire museum,museum
"dumbo,rockefeller center,st patricks cathedral,empire state building","neighborhood,establishment,church,museum"
new york university,university
central park,park
metropolitan museum of art,art_gallery
"rockefeller center,new york aquarium,empire state building","establishment,aquarium,museum"
coney island boardwalk,route
rockefeller center,establishment
"statue of liberty,united nations,ellis island,empire state building","establishment,establishment,establishment,museum"
mulberry st,route
"st pauls chapel,st patricks cathedral,statue of liberty,new york university","church,church,establishment,university"
"radio city music hall,new york public library","establishment,library"
staten island ferry,route
new york public library,library
new york aquarium,aquarium
herald square,town_square
"staten island ferry,solomon r guggenheim museum,empire state building,ground zero","route,museum,museum,establishment"
statue of liberty,establishment
new york aquarium,aquarium
new york university,university
"rockefeller center,st patricks cathedral,radio city music hall","establishment,church,establishment"
"empire state building,madison sq park,brooklyn bridge,national arts club","museum,park,establishment,art_gallery"
new york aquarium,aquarium
new york university,university
"new york university,empire state building,new york public library","university,museum,library"
"chelsea hotel,lincoln center,riverside church,chelsea art museum,studio museum,museum of television and radio","lodging,establishment,church,art_gallery,museum,museum"
museum of television and radio,museum
"empire state building,brooklyn bridge","museum,establishment"
new york aquarium,aquarium
"new museum of contemporary art,st patricks cathedral,chelsea art museum,brooklyn bridge,cathedral of st john the divine","museum,church,art_gallery,establishment,church"
rockefeller center,establishment
"empire state building,chrysler building,brooklyn bridge","museum,establishment,establishment"
american museum of natural history,museum
new york university,university
new york university,university
"chelsea art museum,central park,empire state building,moma","art_gallery,park,museum,art_gallery"
"city hall,st pauls chapel,museum of sex","local_government_office,church,museum"
"new york university,national museum of the american indian,union sq,washington mews,brooklyn bridge,washington sq park,wollman skating rink","university,museum,political,route,establishment,park,establishment"
empire state building,museum
"statue of liberty,yankee stadium,ellis island","establishment,stadium,establishment"
"new york aquarium,new york university,chinatown,rockefeller center,empire state building","aquarium,university,neighborhood,establishment,museum"
new york aquarium,aquarium
brooklyn bridge,establishment
new york aquarium,aquarium
new york aquarium,aquarium
brooklyn bridge,establishment
statue of liberty,establishment
museum of television and radio,museum
new york university,university
new york aquarium,aquarium
"bryant park,grand central terminal,union sq,chelsea art museum,rockefeller center,radio city music hall,brooklyn bridge","park,transit_station,political,art_gallery,establishment,establishment,establishment"
"american museum of natural history,new york aquarium,new york university,childrens museum of manhattan","museum,aquarium,university,museum"
new york university,university
new york aquarium,aquarium
"empire state building,radio city music hall,bryant park","museum,establishment,park"
"grand central terminal,st patricks cathedral,union sq,empire state building","transit_station,church,political,museum"
moma,art_gallery
new york aquarium,aquarium
new york aquarium,aquarium
"riverside church,statue of liberty,brooklyn bridge,111 front street","church,establishment,establishment,street_address"
central park,park
"central park,bryant park,union sq,rockefeller center,south st seaport","park,park,political,establishment,route"
"washington sq park,mulberry st,bryant park","park,route,park"
"chrysler building,new york aquarium,empire state building","establishment,aquarium,museum"
"statue of liberty,bryant park","establishment,park"
new york aquarium,aquarium
world trade center site,premise
"museum of television and radio,solomon r guggenheim museum,new york aquarium,central park,madison sq park,lincoln center,grand central terminal,st patricks cathedral,museum at fit,bowling green,neue galerie,new york stock exchange,chinatown,rockefeller center,staten island ferry,statue of liberty,empire state building,brooklyn bridge,united nations,herald square","museum,museum,aquarium,park,park,establishment,transit_station,church,museum,park,museum,finance,neighborhood,establishment,route,establishment,museum,establishment,establishment,town_square"
new york university,university
new york aquarium,aquarium
american museum of natural history,museum
rockefeller center,establishment
new york aquarium,aquarium
radio city music hall,establishment
"world trade center site,new york university,metropolitan museum of art,rockefeller center,empire state building","premise,university,art_gallery,establishment,museum"
central park,park
"united nations,rockefeller center","establishment,establishment"
new york university,university
new york aquarium,aquarium
new york marble cemetery,cemetery
new york university,university
new york university,university
central park,park
"central park,ground zero,metropolitan museum of art,rockefeller center,brooklyn bridge","park,establishment,art_gallery,establishment,establishment"
new york aquarium,aquarium
washington sq park,park
"chrysler building,staten island ferry,statue of liberty,federal hall,st pauls chapel","establishment,route,establishment,museum,church"
"new york university,rockefeller center,new york aquarium,empire state building","university,establishment,aquarium,museum"
new york university,university
empire state building,museum
"new york transit museum,new york aquarium,new york university,metropolitan museum of art,washington mews,staten island ferry,statue of liberty,brooklyn bridge,cathedral of st john the divine","museum,aquarium,university,art_gallery,route,route,establishment,establishment,church"
ground zero,establishment
"statue of liberty,empire state building","establishment,museum"
new york aquarium,aquarium
"central park,new york university","park,university"
"staten island ferry,museum of sex,radio city music hall,childrens museum of manhattan,federal hall","route,museum,establishment,museum,museum"
new york university,university
"new york aquarium,grand central terminal,bryant park,abingdon sq","aquarium,transit_station,park,route"
new york aquarium,aquarium
new york university,university
new york university,university
brooklyn bridge,establishment
st pauls chapel,church
brooklyn bridge,establishment
new york aquarium,aquarium
rockefeller center,establishment
"rockefeller center,brooklyn bridge","establishment,establishment"
"new york transit museum,grand central terminal,st patricks cathedral,staten island ferry,radio city music hall,empire state building","museum,transit_station,church,route,establishment,museum"
rockefeller center,establishment
"empire state building,washington mews,world trade center site,brooklyn bridge","museum,route,premise,establishment"
"new york aquarium,central park,new york fire museum,museum of the city of new york,new york public library","aquarium,park,museum,museum,library"
new york university,university
colonnade row,museum
"american museum of natural history,grand central terminal,st patricks cathedral,rockefeller center,staten island ferry,radio city music hall,empire state building,the dakota","museum,transit_station,church,establishment,route,establishment,museum,establishment"
ground zero,establishment
"bryant park,lincoln center,new york stock exchange,rockefeller center,statue of liberty,united nations,111 front street,federal hall","park,establishment,finance,establishment,establishment,establishment,street_address,museum"
new york university,university
new york transit museum,museum
empire state building,museum
brooklyn bridge,establishment
new york university,university
"rockefeller center,st patricks cathedral","establishment,church"
empire state building,museum
new york university,university
"central park,city hall,ground zero,south st seaport,brooklyn bridge","park,local_government_office,establishment,route,establishment"
brooklyn bridge,establishment
"central park,ground zero,metropolitan museum of art,rockefeller center,empire state building,federal hall","park,establishment,art_gallery,establishment,museum,museum"
new york university,university
empire state building,museum
new york university,university
new york university,university
st patricks cathedral,church
"new york aquarium,new york university","aquarium,university"
new york public library,library
united nations,establishment
new york university,university
new york university,university
new york university,university
"bryant park,grand central terminal,st patricks cathedral,union sq,rockefeller center,staten island ferry,radio city music hall,st pauls chapel,yankee stadium,herald square,wollman skating rink","park,transit_station,church,political,establishment,route,establishment,church,stadium,town_square,establishment"
city hall,local_government_office
empire state building,museum
"new york stock exchange,new york marble cemetery,new york university","finance,cemetery,university"
central park,park
"bryant park,rockefeller center,staten island ferry,radio city music hall,st pauls chapel,herald square","park,establishment,route,establishment,church,town_square"
new york aquarium,aquarium
"new york aquarium,statue of liberty,empire state building","aquarium,establishment,museum"
chelsea art museum,art_gallery
st patricks cathedral,church
"bryant park,grand central terminal,st patricks cathedral,metropolitan museum of art,new york stock exchange,rockefeller center,staten island ferry,empire state building,brooklyn bridge,radio city music hall,federal hall,st pauls chapel,yankee stadium,herald square,wollman skating rink","park,transit_station,church,art_gallery,finance,establishment,route,museum,establishment,establishment,museum,church,stadium,town_square,establishment"
statue of liberty,establishment
central park,park
central park,park
"american museum of natural history,grand central terminal,st patricks cathedral,battery park,chelsea art museum,rockefeller center,statue of liberty,empire state building,radio city music hall,cathedral of st john the divine,herald square,wollman skating rink","museum,transit_station,church,park,art_gallery,establishment,establishment,museum,establishment,church,town_square,establishment"
"chinatown,brooklyn bridge","neighborhood,establishment"
new york university,university
new york university,university
"staten island ferry,rockefeller center,radio city music hall","route,establishment,establishment"
